Age,Gender,Where_live,AVG_Sleep_Per_Night,Regular_Bed_time,Exam_Night_Bed_Time,Holiday_Bed_Time,Regular_WakeUp_Time,Holiday_WakeUp_Time,Have_Regular_Bed_Time,Daytime_Nap,Struggle_to_Sleep,Sleep_Condition,Electronic_Devices_Before_Bed,Consume_Caffeine_Night,Dinnar_Time,Smoke,Sleep_Affecting_Drugs,Daily_Academics_Time_Spend,Main_Reason_for_Insufficient_Sleep,Rate_Sleep_Quality,Class_Attendance,Sleepiness_During_Class,Skip_Class_for_Sleep,Focus_on_Academic_Task,Impact_of_Sleep_on_Academic,Current_CGPA5,CGPA3_Class,Aware_of_Recomamended_Sleep,Use_Sleep_Tracking_Devices,Sacrifices_Sleep_for_Academics
0.6300522336915046,0.0,0.9,0.7150058284471509,0.97,0.96,0.96,1.0,1.0,0.0,0.5955245382180586,0.84,0.99,1.0,1.0,1.0,1.0,0.0,0.22,0.1146844062853488,0.54,0.0,1.0,1.0,0.66,0.0,1.0,2,1.0,0.0,1.0
0.6562125948864851,0.0,1.0,0.0,0.81,1.0,0.97,0.0,1.0,0.0,0.0,0.43,1.0,1.0,0.0,1.0,0.0,0.0,0.83,0.4425372868556955,0.78,0.0,0.023896838332042397,1.0,0.51,0.28,1.0,2,1.0,0.0,1.0
0.6671085531552953,0.0,0.0,0.3279959530972376,0.9,0.98,0.98,0.6,1.0,0.0,0.30118917407683043,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.96,0.2191880207533076,0.93,0.0,0.40908004200050385,0.0,0.49,0.0,1.0,2,1.0,0.0,0.0
0.3333333333333333,0.0,0.9,1.0,0.97,0.97,0.95,1.0,1.0,0.0,0.07544966242772749,0.87,1.0,1.0,0.0,0.4,0.0,0.0,0.79,0.40113748869986293,1.0,0.0,0.8252411797423138,1.0,0.37,0.0,1.0,2,1.0,0.0,0.0
0.4378712205387807,0.0,1.0,0.6126309079234699,0.83,1.0,1.0,0.4,1.0,0.0,0.36762041935368367,0.56,1.0,1.0,0.0,1.0,1.0,0.0,0.36,0.0,0.44,0.65078394960169,0.6193493735978475,1.0,0.77,0.26,1.0,2,1.0,0.0,1.0
0.3769213037738694,0.0,0.8,0.3443399015908771,0.77,0.67,0.94,1.0,1.0,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.0,0.0,0.96,0.2561128565602256,0.53,0.26175418204387135,0.41265358431955085,1.0,0.48,0.07,1.0,2,1.0,0.0,0.0
0.4587638863788409,0.0,0.8,0.23901044258010185,1.0,0.6,0.94,0.9,1.0,0.0,0.2919706432716443,0.74,0.94,0.0,0.0,1.0,0.0,0.0,0.23,0.0,0.89,0.0,0.8180192573439636,1.0,0.52,0.43,1.0,2,1.0,0.0,1.0
0.9264604099466343,1.0,0.3,0.685045515626669,1.0,0.0,0.96,1.0,0.8,1.0,0.6889087588614633,0.07,0.99,1.0,0.0,1.0,1.0,0.0,0.13,0.0,0.51,0.2366949594322811,1.0,0.0,0.42,0.2,1.0,2,1.0,0.0,1.0
0.6385286657308277,1.0,0.1,0.5613061578449599,0.99,0.72,0.88,1.0,1.0,0.0,0.7451704147893059,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.58,0.0,0.0,0.49575733047803616,0.4940924364981111,1.0,0.49,1.0,1.0,2,0.0,0.0,0.0
0.3333333333333333,0.0,0.9,0.2915515153297105,1.0,0.63,1.0,1.0,1.0,1.0,0.08954225217628528,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.2795923501972103,0.37099187537525635,1.0,0.88,1.0,1.0,2,1.0,0.0,1.0
0.6853421897142391,0.0,0.8,0.6935485371504074,1.0,0.95,0.95,1.0,1.0,0.0,0.0,0.76,1.0,1.0,0.0,0.9,0.0,0.0,0.26,0.6728897510260506,0.64,0.008546273029315352,0.49809821521094755,1.0,0.73,0.0,1.0,2,1.0,0.0,1.0
0.6866248797399112,0.0,1.0,1.0,1.0,1.0,0.97,0.1,1.0,0.0,0.0,0.37,1.0,0.0,0.0,0.4,0.0,0.0,0.72,0.35394652010931,0.81,0.23090208010002414,0.6929498146600819,1.0,0.47,0.07,1.0,2,0.0,0.0,1.0
0.3333333333333333,1.0,0.8,0.32433733376865914,1.0,0.65,0.95,1.0,1.0,1.0,0.53864213519205,0.74,1.0,1.0,0.0,0.9,0.0,0.0,0.69,0.17960213398905372,0.48,0.0,1.0,1.0,0.5,0.86,1.0,2,1.0,0.0,1.0
0.3333333333333333,0.0,0.9,0.5734226034296317,0.98,0.98,1.0,1.0,1.0,1.0,0.7923136623358933,0.18,0.9,0.0,0.0,1.0,1.0,0.0,0.3,0.0,0.0,0.7525124506296103,0.5823106973228526,1.0,0.45,0.21,1.0,2,1.0,0.0,1.0
0.39710398053692714,1.0,0.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.7373962084448524,0.34,1.0,1.0,0.0,0.4,0.0,0.0,0.18,1.0,0.79,0.4533656661141571,1.0,1.0,0.57,0.67,1.0,2,0.0,0.0,0.0
0.45866890850053416,1.0,0.5,0.31358063023439814,0.83,0.99,1.0,0.9,1.0,1.0,0.0,0.43,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06858111667558456,0.37,0.0,0.6274335306239162,1.0,0.5,0.97,1.0,2,1.0,0.0,0.0
0.6627874072600775,0.0,0.0,0.6779612019975747,0.79,0.97,0.96,0.5,1.0,0.0,0.3379673625953069,0.92,1.0,1.0,0.0,1.0,0.0,0.0,0.29,0.0,0.04,0.5352087974024216,0.03538962328152373,0.0,0.54,0.76,1.0,2,1.0,1.0,1.0
0.6370814763327629,0.0,0.5,0.3383353028642328,0.93,0.72,0.95,0.6,1.0,0.0,0.5906740500505813,0.15,1.0,1.0,0.0,0.9,0.0,1.0,1.0,0.8961889104420871,0.71,0.0,0.3890652510841798,1.0,0.54,0.28,1.0,2,1.0,0.0,1.0
0.3333333333333333,1.0,1.0,0.0,1.0,0.7,0.99,1.0,0.9,0.0,0.31985241354026867,0.0,0.97,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.54,0.18495503081334436,0.7959415059475355,1.0,0.52,0.88,1.0,2,1.0,0.0,0.0
1.0,1.0,0.8,0.2538899538048406,1.0,0.67,0.95,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.08,0.0,0.2,0.051632308891077505,0.9858307521327979,1.0,0.52,0.51,1.0,2,1.0,0.0,1.0
0.6464150465782571,0.0,0.0,0.2030497224905041,1.0,0.95,0.94,0.6,1.0,1.0,0.34347939238025826,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.7598293318586131,1.0,0.44,0.83,1.0,2,1.0,0.0,1.0
0.33719695583599146,1.0,0.8,0.36016576247181986,0.99,0.97,0.94,0.9,1.0,0.0,0.0,0.79,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.677372873234116,0.8,0.0,0.7866026216069664,0.0,0.53,0.0,1.0,2,1.0,0.0,0.0
0.6358631781445148,0.0,0.9,0.5498447800628057,1.0,0.98,1.0,1.0,1.0,1.0,0.8585260342162734,0.0,0.43,1.0,0.0,0.4,0.0,0.0,0.29,0.30756779309872617,0.17,0.0,0.7432250164831083,0.0,0.48,0.47,1.0,2,1.0,0.0,0.0
0.6702041057217967,0.0,0.9,0.40619600851919857,0.87,0.97,0.98,0.4,1.0,0.0,0.5426329130733292,0.0,0.98,1.0,1.0,0.5,0.0,0.0,0.3,0.5829633832376357,0.99,0.36392939011535413,0.0,1.0,0.52,0.66,1.0,2,1.0,0.0,1.0
0.6378107418293987,0.0,0.5,0.262141308503118,1.0,0.33,1.0,1.0,1.0,0.0,0.0,0.56,0.88,1.0,0.0,1.0,0.0,0.0,0.35,0.0,0.52,0.5925815302232371,0.13452960932536942,1.0,0.14,0.0,1.0,2,1.0,0.0,0.0
0.3333333333333333,0.0,0.5,0.30879821519164696,0.77,0.77,0.95,0.9,1.0,0.0,0.3784802581920861,0.75,1.0,1.0,0.0,1.0,0.0,0.0,0.26,0.3167065627817761,0.0,0.5287611526395076,0.21522327748858933,1.0,0.48,0.16,1.0,2,1.0,0.0,0.0
0.6309784403319817,1.0,0.6,0.6243304300258091,1.0,0.85,0.7,1.0,0.5,0.0,0.15512744360164538,0.45,1.0,1.0,0.0,0.6,0.0,0.0,0.76,0.0,0.86,0.2948431324120329,1.0,1.0,0.46,0.0,1.0,2,1.0,0.0,0.0
0.7269757740350041,1.0,0.0,0.7969070218002533,0.97,0.82,0.94,1.0,1.0,0.0,0.43712619249681345,0.45,1.0,1.0,0.0,0.4,0.0,0.0,0.19,0.015841524301380333,0.83,0.15216502815900976,0.0,1.0,0.43,0.0,1.0,2,0.0,0.0,1.0
0.3333333333333333,1.0,0.8,0.6340835028093234,0.77,1.0,0.99,1.0,1.0,0.0,0.341946656503546,0.38,1.0,0.0,0.0,0.6,0.0,0.0,0.34,0.0,0.0,0.48350241289148477,1.0,0.0,0.73,0.91,1.0,2,1.0,0.0,0.0
0.6220023831245226,0.0,0.9,0.2760899703820362,0.81,0.4,0.99,1.0,1.0,0.0,0.6504148311656845,0.53,1.0,1.0,0.0,1.0,0.0,0.0,0.24,0.07721787058268414,0.39,0.462430226716241,1.0,1.0,0.45,1.0,1.0,2,1.0,0.0,1.0
0.704219906542219,0.0,0.0,0.41904588310559127,0.74,0.98,1.0,0.0,0.6,0.0,0.3618710054768774,0.0,1.0,1.0,0.0,0.6,0.0,0.0,0.38,0.8616455122396602,0.66,0.06972968370658825,0.003556479763973802,0.0,0.52,0.35,1.0,2,1.0,0.0,1.0
0.6802481718791437,1.0,0.8,0.01313048421176948,1.0,0.96,0.97,1.0,1.0,0.0,0.0,0.15,1.0,1.0,1.0,0.5,0.0,1.0,0.14,0.0,1.0,0.312759105583114,1.0,0.0,0.74,0.73,1.0,2,1.0,0.0,1.0
0.639399847600213,0.0,1.0,0.7719001275733567,1.0,0.57,0.95,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.89,0.31572115312666144,0.8619637791860242,1.0,0.74,0.04,1.0,2,1.0,0.0,0.0
0.6391028698256402,1.0,0.9,0.5227920964780741,0.81,0.76,0.98,1.0,1.0,1.0,0.8968928397514494,0.35,1.0,1.0,0.0,0.7,0.0,0.0,1.0,0.0,0.7,0.0,0.5033826399044774,0.0,0.5,0.88,1.0,2,1.0,0.0,1.0
0.6692004643323382,1.0,0.9,0.0,0.82,0.65,0.99,1.0,1.0,1.0,0.5454536919463244,0.61,1.0,1.0,0.0,1.0,0.0,0.0,0.93,0.0,1.0,0.5718850232708674,0.9123474660895726,1.0,0.44,0.01,1.0,2,0.0,1.0,0.0
0.6726307600910785,1.0,0.9,0.7344528612948013,1.0,0.64,1.0,0.6,1.0,0.0,0.4084632325929995,0.0,1.0,1.0,0.0,0.9,0.0,0.0,0.28,0.3090462590763826,0.34,0.04749446797786612,0.3102411280013099,1.0,0.52,0.0,1.0,2,1.0,0.0,1.0
0.6343330986100215,1.0,1.0,0.5954743409927495,0.96,0.75,0.96,1.0,1.0,0.0,0.3711966118979344,0.41,1.0,1.0,0.0,0.5,0.0,0.0,0.34,0.41664455480261625,0.09,0.6602827644362375,0.063110065293342,1.0,0.49,0.36,1.0,2,1.0,0.0,0.0
0.6475700211168334,1.0,0.6,0.0,0.98,0.94,0.97,1.0,1.0,1.0,0.3089198991594618,0.53,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.037535266396139744,0.49,0.6346652994932588,1.0,1.0,0.73,0.12,1.0,2,1.0,0.0,1.0
0.6537674614856543,0.0,1.0,0.40474334796783384,0.79,0.94,0.67,1.0,1.0,0.0,0.03942363614699636,0.34,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.13564336883323397,0.95,0.0,0.45971741845074227,1.0,0.81,0.88,1.0,2,1.0,0.0,1.0
0.6749210656116509,1.0,1.0,0.29146450444487837,1.0,1.0,0.75,1.0,1.0,0.0,0.563193194003582,0.0,0.24,0.0,0.0,0.9,0.0,0.0,0.31,0.05510535217872564,1.0,0.22224357721526383,1.0,1.0,0.48,0.0,1.0,2,1.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.68,0.95,1.0,1.0,0.0,0.4929458742732903,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.3188823390089807,1.0,1.0,0.5,0.34,1.0,2,1.0,0.0,0.0
0.6895772258329884,1.0,0.0,0.3937812079033859,0.99,0.94,0.94,0.4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.57,0.7055864286335713,0.05320934516131918,1.0,0.49,0.02,1.0,2,1.0,0.0,1.0
0.6613064420119218,0.0,0.0,0.9795521853302736,1.0,0.95,1.0,1.0,1.0,0.0,0.4688237273495428,0.46,1.0,0.0,0.0,1.0,0.0,0.0,0.29,0.0,0.8,0.0,0.37012770519630833,1.0,0.48,0.15,1.0,2,1.0,0.0,0.0
0.941365826358906,0.0,0.0,0.7616671213988793,0.87,0.97,0.95,0.9,1.0,1.0,0.820414489372552,0.71,1.0,1.0,0.0,1.0,0.0,0.0,0.3,0.5596094437148786,0.81,0.30518008580309447,0.7331598103800687,1.0,0.53,0.69,1.0,2,1.0,0.0,1.0
0.827952556500864,0.0,0.0,0.5312970494205127,0.8,0.97,0.98,0.4,1.0,0.0,0.09398777903562464,0.68,1.0,1.0,0.0,1.0,0.0,0.0,0.71,0.22550713596906374,0.87,0.3020817902193622,0.6926608961484736,1.0,0.48,1.0,1.0,2,0.0,0.0,1.0
0.6672305293008134,1.0,0.0,0.0,0.94,0.8,1.0,0.9,1.0,0.0,0.8595333967156231,0.0,0.9,1.0,0.0,1.0,0.0,0.0,0.19,0.07160570965642565,0.72,0.7348715837021134,0.966212854889845,1.0,0.51,0.71,1.0,2,1.0,0.0,0.0
0.6398135923227738,1.0,0.9,0.19105026373514272,0.25,1.0,1.0,1.0,1.0,0.0,0.16302847749122212,0.0,0.96,1.0,0.0,1.0,0.0,0.0,0.32,0.9095018638168139,0.9,0.4461120820486719,0.9414474801700882,1.0,0.5,0.73,1.0,2,1.0,0.0,1.0
0.6708583314142121,1.0,1.0,0.0,0.98,1.0,0.16,1.0,1.0,0.0,0.2538952288990028,0.75,0.84,0.0,0.0,0.9,0.0,0.0,0.14,0.013464832393071197,0.8,0.26901017783527953,0.8401788739072014,0.0,0.52,0.84,1.0,2,1.0,0.0,1.0
0.8109486175285681,1.0,1.0,0.5156376062164885,0.82,1.0,0.96,0.5,1.0,0.0,0.17507780707362658,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.22,0.0,0.24,0.0,0.7319489071413718,1.0,0.43,1.0,1.0,2,1.0,0.0,1.0
0.6740362462370206,1.0,0.8,0.7513022984962012,1.0,0.97,0.71,1.0,1.0,0.0,0.0,0.42,1.0,1.0,0.0,1.0,1.0,0.0,0.13,0.46356908931203217,0.89,0.0,0.48800645137580145,0.0,0.48,0.91,1.0,2,1.0,0.0,0.0
0.8097209872193238,1.0,0.0,0.4017478348005561,1.0,1.0,0.97,0.6,1.0,0.0,0.5143584331118582,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.85,0.0073368153302162675,0.0,0.04921108966552009,1.0,1.0,0.78,0.81,1.0,2,0.0,0.0,1.0
0.6531166885213258,0.0,0.9,0.2816469587062265,0.62,1.0,0.99,1.0,0.7,1.0,0.5345016914999353,0.8,0.29,1.0,0.0,0.4,0.0,0.0,0.28,0.25458893500874724,0.28,0.0,1.0,1.0,0.51,0.53,1.0,2,1.0,0.0,1.0
0.3333333333333333,1.0,0.5,0.3182146207650089,0.99,1.0,1.0,1.0,1.0,0.0,0.11223163922853455,0.42,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.19314469230504508,0.49,0.3161879784082962,0.6196226486044252,1.0,0.5,0.18,1.0,2,1.0,0.0,0.0
0.6947267693930276,0.0,0.0,0.3992620873580232,0.59,0.82,1.0,0.9,1.0,0.0,0.3249260086708172,0.56,0.92,1.0,0.0,1.0,0.0,0.0,0.25,0.7459593470544666,0.0,0.5982884720270785,0.7290535173013458,1.0,0.55,0.39,1.0,2,1.0,0.0,1.0
0.3333333333333333,0.0,1.0,0.6456320508160053,0.8,0.79,0.97,0.9,1.0,0.0,0.4611412882506626,0.71,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.24,0.0,0.19893786388954543,1.0,0.53,0.0,1.0,2,1.0,0.0,1.0
0.6719502971333449,0.0,0.9,0.7216137627157321,1.0,0.2,0.61,1.0,1.0,0.0,0.6204599941307961,0.11,0.98,1.0,0.0,1.0,0.0,0.0,0.29,0.05496106285788557,1.0,0.13568925543207785,0.07763318072968924,0.0,0.54,0.4,1.0,2,1.0,0.0,1.0
0.6602961984360445,1.0,0.0,0.3309574921447358,1.0,0.95,0.94,1.0,1.0,0.0,0.0,0.0,0.89,1.0,0.0,0.3,0.0,0.0,0.24,0.0,1.0,0.11473087101756134,0.9735944546322026,1.0,0.48,0.0,1.0,2,1.0,0.0,0.0
0.713101521552227,1.0,0.0,0.0,1.0,0.84,0.96,0.5,1.0,1.0,0.28061693584374087,0.59,1.0,1.0,0.0,1.0,1.0,0.0,0.12,0.0,0.93,0.0,0.9973551255896915,1.0,0.52,0.17,1.0,2,1.0,0.0,0.0
0.6774532385882004,1.0,0.0,0.7062676379609668,1.0,0.69,1.0,1.0,1.0,0.0,0.24267933216296744,0.47,0.98,1.0,0.0,1.0,0.0,0.0,0.34,0.3395303130752988,0.49,0.017372941246586525,0.42458944239222507,1.0,0.46,0.36,1.0,2,1.0,0.0,1.0
0.6726851455679853,0.0,0.4,0.6870003466978525,0.95,0.95,0.96,1.0,1.0,1.0,0.8015131131714675,0.0,0.97,1.0,0.0,1.0,0.0,0.0,0.28,0.3792892231077538,0.13,0.597979898745709,0.9562165439261449,1.0,0.44,0.02,1.0,2,1.0,0.0,1.0
0.35812977212211783,1.0,0.0,0.6648419633142171,0.73,0.96,0.95,1.0,0.6,0.0,0.4117074253249914,0.4,1.0,1.0,0.0,1.0,0.0,0.0,0.17,0.0,0.33,0.549225389533707,0.42508995856603304,1.0,0.51,0.58,1.0,2,0.0,0.0,1.0
0.6527331998700227,1.0,0.8,0.6609683784527002,1.0,1.0,0.98,0.5,1.0,0.0,0.017128006021586865,0.2,1.0,1.0,0.0,0.5,0.0,1.0,0.35,0.0,1.0,0.0,0.48585932094476736,0.0,0.49,0.69,1.0,2,1.0,0.0,1.0
0.6336691513300864,0.0,0.0,0.0,0.97,1.0,0.98,0.6,1.0,0.0,0.6412917624625917,0.43,0.98,1.0,0.0,1.0,0.0,0.0,0.15,0.2873928934164151,0.82,0.0,0.6106881057533657,1.0,0.5,0.53,1.0,2,1.0,0.0,1.0
0.6567207601617485,0.0,0.0,0.3658630623225534,0.97,0.79,0.99,0.4,1.0,1.0,0.0,0.74,1.0,0.0,0.0,0.5,0.0,0.0,0.25,0.08095907501567251,1.0,0.0,0.6169660860767969,1.0,0.89,0.25,1.0,2,1.0,0.0,1.0
0.44518910796430045,0.0,0.4,0.6407862093874733,1.0,0.79,0.99,0.3,1.0,1.0,0.0,0.0,0.96,0.0,0.0,0.6,0.0,0.0,0.24,0.35375298385866016,0.3,0.573286244207862,0.1328497773108229,1.0,0.49,0.38,1.0,2,1.0,0.0,1.0
0.8550162759442594,1.0,1.0,0.25791541666301343,0.54,1.0,0.97,1.0,1.0,1.0,0.6455287846399691,0.68,1.0,1.0,0.0,1.0,0.0,0.0,0.07,0.0,0.61,0.6268797557336615,0.5453238224029399,1.0,0.53,0.0,1.0,2,0.0,0.0,1.0
0.677381117418191,0.0,0.3,0.36528528727568943,1.0,0.77,0.96,0.6,1.0,0.0,0.3227640453281723,0.0,0.24,1.0,0.0,0.6,0.0,0.0,0.14,0.0,0.83,0.0,1.0,1.0,0.52,1.0,1.0,2,1.0,0.0,0.0
0.3333333333333333,1.0,1.0,0.24745603004544148,0.96,1.0,0.97,0.6,1.0,0.0,0.35195067686235554,0.4,0.99,1.0,1.0,1.0,1.0,0.0,0.0,0.5112122155834702,0.48,0.0,0.6993752503044718,0.0,0.57,0.12,1.0,2,1.0,0.0,1.0
0.3333333333333333,0.0,0.0,0.20044750770948475,0.75,1.0,0.96,0.1,1.0,0.0,0.6284502289786518,0.86,1.0,1.0,0.0,0.9,0.0,0.0,1.0,0.0,0.66,0.6181732720281262,1.0,1.0,0.44,0.72,1.0,2,1.0,0.0,1.0
0.42496610297759757,0.0,0.9,0.7398060123935299,1.0,0.96,1.0,0.9,1.0,0.0,0.0,0.2,0.96,1.0,0.0,1.0,0.0,0.0,0.38,0.0,0.84,0.5521160976142155,0.7749077216194354,1.0,0.47,0.6,1.0,2,1.0,0.0,1.0
0.5278403751431637,1.0,0.0,0.0,1.0,0.99,0.56,1.0,1.0,0.0,0.0,0.38,1.0,1.0,0.0,1.0,0.0,0.0,0.08,0.536526348844095,0.82,0.0,0.47967338989048347,1.0,0.52,0.13,1.0,2,1.0,0.0,0.0
0.6842006160765501,1.0,0.0,1.0,1.0,0.66,0.96,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,0.0,0.0,0.32,0.45211403380828785,0.64,0.2672013342056377,1.0,1.0,0.55,0.64,1.0,2,1.0,0.0,0.0
0.6593584293953167,1.0,0.9,0.2688886737533511,0.92,0.97,0.96,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.34,0.0,0.78,0.5789988721964888,0.7925434510028583,1.0,0.47,1.0,1.0,2,1.0,0.0,1.0
0.4651879974393003,1.0,0.0,0.3265931603477213,0.99,0.97,0.94,1.0,1.0,0.0,0.0,0.26,1.0,1.0,0.0,0.3,0.0,0.0,0.34,0.07616404305309243,1.0,0.0,0.6227561357893261,1.0,0.43,0.66,1.0,2,1.0,0.0,0.0
0.6578363736001342,1.0,0.8,0.0,1.0,0.64,0.96,1.0,1.0,0.0,0.28395483228866464,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.36,0.31151051963014376,0.97,0.0,0.8384295075435872,1.0,0.47,0.67,1.0,2,1.0,0.0,0.0
